method,split,field,horizon,window_id,mu_id,k0,abs_mean,abs_max,abs_fin,rel_mean,rel_max,rel_fin,mse_fin,run
vanilla,extrap,u_fine,240,0,170,605,7.26590633392334,11.662063598632812,10.015569686889648,0.152171328663826,0.191720113158226,0.16819052398204803,0.09796059131622314,4
vanilla,extrap,u_fine,240,1,170,705,6.273097515106201,10.387263298034668,6.403751373291016,0.14121708273887634,0.20718251168727875,0.1830393522977829,0.04004690796136856,4
vanilla,extrap,u_fine,240,2,170,583,7.210370063781738,11.185317993164062,9.023797988891602,0.15649235248565674,0.19230389595031738,0.15316835045814514,0.07952043414115906,4
vanilla,extrap,u_fine,240,3,170,563,6.647427082061768,9.835721015930176,8.73690128326416,0.14816288650035858,0.18639236688613892,0.17404131591320038,0.07454438507556915,4
vanilla,extrap,u_fine,240,4,170,706,6.29091215133667,10.362988471984863,6.428292751312256,0.14171238243579865,0.20761479437351227,0.18394815921783447,0.04035443812608719,4
vanilla,extrap,u_fine,240,5,170,728,7.050830364227295,9.811371803283691,8.588876724243164,0.16126222908496857,0.23826129734516144,0.23826129734516144,0.07203985750675201,4
vanilla,extrap,u_fine,240,6,170,521,6.560538291931152,10.005276679992676,7.115158557891846,0.14905735850334167,0.20647771656513214,0.20275621116161346,0.049438945949077606,4
vanilla,extrap,u_fine,240,7,170,516,6.357446670532227,10.217395782470703,6.452462196350098,0.14383457601070404,0.20077228546142578,0.18535184860229492,0.040658462792634964,4
vanilla,extrap,u_fine,240,8,170,675,6.734273433685303,9.836763381958008,7.2819647789001465,0.15185998380184174,0.21669727563858032,0.20851996541023254,0.05178419128060341,4
vanilla,extrap,u_fine,240,9,170,588,7.342588901519775,11.578810691833496,9.593521118164062,0.15820209681987762,0.19259023666381836,0.1591397225856781,0.08987856656312943,4
vanilla,extrap,u_fine,240,10,127,650,4.473685264587402,7.756194114685059,4.499622821807861,0.10452288389205933,0.1430150270462036,0.11740096658468246,0.019772078841924667,4
vanilla,extrap,u_fine,240,11,127,540,4.678139686584473,8.352310180664062,8.352310180664062,0.10456987470388412,0.15035118162631989,0.15035118162631989,0.06812605261802673,4
vanilla,extrap,u_fine,240,12,127,724,4.406362056732178,6.739688873291016,6.053149223327637,0.09944480657577515,0.12117873877286911,0.10999692976474762,0.0357818529009819,4
vanilla,extrap,u_fine,240,13,127,618,4.137960433959961,7.353185653686523,4.010213851928711,0.09596745669841766,0.1316361278295517,0.11858908832073212,0.015704898163676262,4
vanilla,extrap,u_fine,240,14,127,733,4.632453441619873,7.386787414550781,7.386787414550781,0.10404717922210693,0.13099563121795654,0.13099563121795654,0.05328577011823654,4
vanilla,extrap,u_fine,240,15,127,708,4.016683578491211,6.515501499176025,4.948256969451904,0.09134671837091446,0.11654697358608246,0.09728215634822845,0.023911375552415848,4
vanilla,extrap,u_fine,240,16,127,684,4.294160842895508,7.354241371154785,3.8844075202941895,0.09897232800722122,0.13251931965351105,0.088372141122818,0.014734981581568718,4
vanilla,extrap,u_fine,240,17,127,560,4.640445709228516,9.287193298339844,7.958642482757568,0.10271948575973511,0.17252004146575928,0.17252004146575928,0.06185545399785042,4
