method,split,field,horizon,window_id,mu_id,k0,abs_mean,abs_max,abs_fin,rel_mean,rel_max,rel_fin,mse_fin,run
vanilla,extrap,u_fine,240,0,170,605,7.016304969787598,10.902179718017578,10.436880111694336,0.14655131101608276,0.18234580755233765,0.17526555061340332,0.10637545585632324,3
vanilla,extrap,u_fine,240,1,170,705,6.145602226257324,10.379742622375488,4.366415023803711,0.1367538869380951,0.17017152905464172,0.12480587512254715,0.01861872896552086,3
vanilla,extrap,u_fine,240,2,170,583,7.2640156745910645,11.313623428344727,10.371475219726562,0.1560867428779602,0.1908142864704132,0.1760435849428177,0.10504638403654099,3
vanilla,extrap,u_fine,240,3,170,563,7.129467964172363,10.91003704071045,8.277892112731934,0.15749545395374298,0.2035973072052002,0.16489773988723755,0.06691747903823853,3
vanilla,extrap,u_fine,240,4,170,706,6.152033805847168,10.364396095275879,4.37783145904541,0.13697098195552826,0.16996674239635468,0.12527339160442352,0.018716219812631607,3
vanilla,extrap,u_fine,240,5,170,728,6.266080856323242,10.234945297241211,5.360357284545898,0.13990481197834015,0.1781255453824997,0.14869996905326843,0.02805999293923378,3
vanilla,extrap,u_fine,240,6,170,521,6.165975093841553,9.949772834777832,5.363935470581055,0.13792017102241516,0.18162155151367188,0.15285269916057587,0.02809746563434601,3
vanilla,extrap,u_fine,240,7,170,516,6.131078243255615,9.957032203674316,5.073066711425781,0.1370503157377243,0.17820268869400024,0.14572766423225403,0.02513282001018524,3
vanilla,extrap,u_fine,240,8,170,675,6.287228584289551,10.967098236083984,5.456110000610352,0.13781830668449402,0.1797918677330017,0.15623639523983002,0.029071422293782234,3
vanilla,extrap,u_fine,240,9,170,588,7.243755340576172,11.157331466674805,10.421126365661621,0.15451546013355255,0.1839844137430191,0.1728682518005371,0.10605457425117493,3
vanilla,extrap,u_fine,240,10,127,650,3.9516751766204834,6.908945560455322,4.758913040161133,0.09261438995599747,0.1323024034500122,0.12416618317365646,0.02211645618081093,3
vanilla,extrap,u_fine,240,11,127,540,5.138171195983887,7.059572696685791,7.052475452423096,0.11524278670549393,0.13342027366161346,0.126952663064003,0.04857168719172478,3
vanilla,extrap,u_fine,240,12,127,724,4.993520259857178,7.368616104125977,6.5323357582092285,0.11334788054227829,0.14243537187576294,0.11870463192462921,0.041671302169561386,3
vanilla,extrap,u_fine,240,13,127,618,3.654750108718872,6.38121223449707,4.930209636688232,0.08497969806194305,0.1458994597196579,0.14579498767852783,0.023737268522381783,3
vanilla,extrap,u_fine,240,14,127,733,5.361061096191406,7.091497898101807,6.926579475402832,0.12121719121932983,0.14209197461605072,0.12283441424369812,0.04685302451252937,3
vanilla,extrap,u_fine,240,15,127,708,4.876190662384033,7.106222629547119,6.4557204246521,0.11255256831645966,0.140391543507576,0.1269187033176422,0.040699537843465805,3
vanilla,extrap,u_fine,240,16,127,684,4.274832725524902,7.248830318450928,5.1076812744140625,0.09968750178813934,0.13896095752716064,0.116202212870121,0.025476962327957153,3
vanilla,extrap,u_fine,240,17,127,560,4.514856338500977,7.1844305992126465,5.881039142608643,0.10057076066732407,0.12910246849060059,0.12748369574546814,0.03377600014209747,3
vanilla,extrap,u_fine,240,18,127,700,4.561198711395264,7.364028453826904,5.430913925170898,0.10545526444911957,0.14139841496944427,0.11156770586967468,0.028803542256355286,3
vanilla,extrap,u_fine,240,19,127,514,4.661511421203613,7.102626323699951,5.9963202476501465,0.10676181316375732,0.13701817393302917,0.11435406655073166,0.0351131409406662,3
vanilla,extrap,u_fine,240,20,102,649,3.0763344764709473,5.63675594329834,2.348454713821411,0.07136525213718414,0.10647575557231903,0.0519152507185936,0.005385976284742355,3
vanilla,extrap,u_fine,240,21,102,606,3.3832826614379883,6.090035915374756,2.4809741973876953,0.0793161541223526,0.11548923701047897,0.06470028311014175,0.006010969169437885,3
vanilla,extrap,u_fine,240,22,102,760,2.7371573448181152,4.5378947257995605,3.595733880996704,0.06519237905740738,0.1094101220369339,0.09977357089519501,0.012626271694898605,3
vanilla,extrap,u_fine,240,23,102,552,2.7540693283081055,4.780481815338135,3.0336647033691406,0.0648452565073967,0.11017858982086182,0.07966161519289017,0.008987423963844776,3
vanilla,extrap,u_fine,240,24,102,747,2.8170111179351807,4.359889030456543,3.1655044555664062,0.06672576814889908,0.12019991129636765,0.07953878492116928,0.009785564616322517,3
vanilla,extrap,u_fine,240,25,102,524,2.6480555534362793,4.264005661010742,2.2762291431427,0.06110597401857376,0.10145840048789978,0.050673749297857285,0.005059783812612295,3
vanilla,extrap,u_fine,240,26,102,663,2.78671932220459,4.973541736602783,2.419382095336914,0.06438751518726349,0.10120633244514465,0.04963592067360878,0.005716220010071993,3
vanilla,extrap,u_fine,240,27,102,651,3.0064547061920166,5.498067855834961,2.348261594772339,0.06971750408411026,0.1045563668012619,0.0512835793197155,0.005385090596973896,3
vanilla,extrap,u_fine,240,28,102,734,2.8961455821990967,4.434268474578857,2.6534790992736816,0.0681757926940918,0.12600314617156982,0.060763563960790634,0.006875928957015276,3
vanilla,extrap,u_fine,240,29,102,578,2.7694790363311768,4.816552639007568,2.74373197555542,0.06580152362585068,0.09544947743415833,0.07733256369829178,0.007351626642048359,3
vanilla,extrap,u_fine,240,30,53,735,4.536783218383789,8.968914031982422,3.0749382972717285,0.10180901736021042,0.1551503837108612,0.08036510646343231,0.009233638644218445,3
vanilla,extrap,u_fine,240,31,53,675,3.719203472137451,8.083555221557617,8.083555221557617,0.07729953527450562,0.1364496946334839,0.1364496946334839,0.06381236761808395,3
vanilla,extrap,u_fine,240,32,53,732,4.515035152435303,8.840371131896973,2.7966859340667725,0.10137850791215897,0.1569833904504776,0.0721006914973259,0.007638137321919203,3
vanilla,extrap,u_fine,240,33,53,552,4.067323207855225,8.80859375,3.126832962036133,0.09015558660030365,0.15202561020851135,0.08935261517763138,0.00954793393611908,3
vanilla,extrap,u_fine,240,34,53,698,4.598902225494385,8.854352951049805,6.685051918029785,0.09814079105854034,0.15214751660823822,0.12925949692726135,0.04364250227808952,3
vanilla,extrap,u_fine,240,35,53,745,4.549055099487305,9.226239204406738,3.794469118118286,0.1017225831747055,0.15935629606246948,0.10438281297683716,0.014060541987419128,3
vanilla,extrap,u_fine,240,36,53,513,5.435109615325928,9.134782791137695,4.018739223480225,0.11913668364286423,0.16396139562129974,0.0926252231001854,0.015771742910146713,3
vanilla,extrap,u_fine,240,37,53,595,4.60616397857666,9.97537612915039,2.955982208251953,0.10029980540275574,0.17056335508823395,0.07894464582204819,0.008533038198947906,3
vanilla,extrap,u_fine,240,38,53,666,3.6369998455047607,7.490555763244629,7.2138142585754395,0.07617322355508804,0.12945649027824402,0.12457732111215591,0.05081944912672043,3
vanilla,extrap,u_fine,240,39,53,528,4.301307201385498,8.334486961364746,2.03305983543396,0.09601929038763046,0.14866474270820618,0.05148215591907501,0.004036457743495703,3
vanilla,extrap,u_fine,240,40,61,633,9.58531379699707,22.47744369506836,9.97421646118164,0.18166154623031616,0.3212518095970154,0.17829911410808563,0.09715330600738525,3
vanilla,extrap,u_fine,240,41,61,664,9.536823272705078,21.812875747680664,4.760561466217041,0.18773305416107178,0.3120141625404358,0.13206970691680908,0.0221317820250988,3
vanilla,extrap,u_fine,240,42,61,699,8.572056770324707,21.113298416137695,4.116001129150391,0.16678792238235474,0.3015344440937042,0.12117180228233337,0.016544397920370102,3
vanilla,extrap,u_fine,240,43,61,742,8.632020950317383,20.572847366333008,8.940572738647461,0.16871881484985352,0.2933209240436554,0.21423053741455078,0.07806040346622467,3
vanilla,extrap,u_fine,240,44,61,607,9.994367599487305,21.713048934936523,19.571725845336914,0.18033242225646973,0.31002217531204224,0.2881172001361847,0.37407463788986206,3
vanilla,extrap,u_fine,240,45,61,615,9.967527389526367,22.229461669921875,16.884183883666992,0.1813647300004959,0.3174901306629181,0.2592398524284363,0.2783942222595215,3
vanilla,extrap,u_fine,240,46,61,624,9.869966506958008,22.625465393066406,13.554251670837402,0.1833355724811554,0.3233076333999634,0.221124529838562,0.1794118583202362,3
vanilla,extrap,u_fine,240,47,61,749,8.852374076843262,20.513473510742188,10.345690727233887,0.17365220189094543,0.2924956679344177,0.2277129739522934,0.10452473163604736,3
vanilla,extrap,u_fine,240,48,61,551,8.884214401245117,20.35806655883789,10.528655052185059,0.1745016723871231,0.29025137424468994,0.22583511471748352,0.10825446993112564,3
vanilla,extrap,u_fine,240,49,61,630,9.790467262268066,22.701692581176758,11.23814868927002,0.18462300300598145,0.3245161473751068,0.19395007193088531,0.12333592027425766,3
vanilla,extrap,u_fine,240,50,8,513,7.7395806312561035,14.26163387298584,7.382582664489746,0.1653120219707489,0.22709797322750092,0.1577865332365036,0.05322512239217758,3
vanilla,extrap,u_fine,240,51,8,611,5.931750774383545,13.189226150512695,4.41060209274292,0.12707801163196564,0.21215811371803284,0.10976934432983398,0.018997471779584885,3
vanilla,extrap,u_fine,240,52,8,746,5.409548282623291,12.219575881958008,3.9360718727111816,0.11620227992534637,0.19788070023059845,0.10810891538858414,0.015129552222788334,3
vanilla,extrap,u_fine,240,53,8,662,5.139847278594971,10.494112014770508,10.060842514038086,0.10666588693857193,0.1730400174856186,0.1730400174856186,0.09884820133447647,3
vanilla,extrap,u_fine,240,54,8,591,6.137249946594238,13.658952713012695,4.124610900878906,0.13117404282093048,0.21844424307346344,0.1172773540019989,0.016613686457276344,3
vanilla,extrap,u_fine,240,55,8,759,5.193087577819824,12.366312980651855,3.9975292682647705,0.11043563485145569,0.1997602880001068,0.11981915682554245,0.015605703927576542,3
vanilla,extrap,u_fine,240,56,8,657,4.995349884033203,10.692044258117676,9.008152961730957,0.10380987077951431,0.17294809222221375,0.16012980043888092,0.0792449489235878,3
vanilla,extrap,u_fine,240,57,8,747,5.392236232757568,12.234349250793457,3.952282667160034,0.1157449334859848,0.19810613989830017,0.10940900444984436,0.0152544304728508,3
vanilla,extrap,u_fine,240,58,8,505,7.6183271408081055,14.120786666870117,8.839640617370605,0.16157205402851105,0.22491483390331268,0.17225021123886108,0.07630786299705505,3
vanilla,extrap,u_fine,240,59,8,620,5.692006587982178,12.8162202835083,4.7329020500183105,0.12132292240858078,0.2065032422542572,0.11120491474866867,0.021875351667404175,3
vanilla,extrap,u_fine,240,60,15,718,3.4411416053771973,4.568266868591309,4.490137100219727,0.07784675061702728,0.09598220884799957,0.08383777737617493,0.01968879997730255,3
vanilla,extrap,u_fine,240,61,15,698,3.2701308727264404,4.754390716552734,4.252516746520996,0.07473379373550415,0.09377522766590118,0.08060891181230545,0.01766005903482437,3
vanilla,extrap,u_fine,240,62,15,606,2.923325777053833,5.330452919006348,3.3018009662628174,0.0681329295039177,0.10103033483028412,0.09345340728759766,0.010646376758813858,3
vanilla,extrap,u_fine,240,63,15,630,2.9871561527252197,5.089407444000244,3.481025457382202,0.07087135314941406,0.10028628259897232,0.09759161621332169,0.011833532713353634,3
vanilla,extrap,u_fine,240,64,15,610,2.9417364597320557,5.28680419921875,3.3838791847229004,0.06874404847621918,0.10021916031837463,0.09686655551195145,0.011182263493537903,3
vanilla,extrap,u_fine,240,65,15,638,3.01189923286438,5.201454162597656,3.4991559982299805,0.07157333940267563,0.0985870212316513,0.09357234090566635,0.011957122012972832,3
vanilla,extrap,u_fine,240,66,15,560,3.297729253768921,5.211664199829102,3.731147050857544,0.07411424815654755,0.0996229276061058,0.09167570620775223,0.013595174998044968,3
vanilla,extrap,u_fine,240,67,15,705,3.435711622238159,4.583163738250732,4.53250789642334,0.07825349271297455,0.10005922615528107,0.08533553779125214,0.02006213553249836,3
vanilla,extrap,u_fine,240,68,15,521,3.172229051589966,4.48968505859375,4.054756164550781,0.07159347087144852,0.08583663403987885,0.07547138631343842,0.01605570688843727,3
vanilla,extrap,u_fine,240,69,15,608,2.934410810470581,5.310175895690918,3.3499977588653564,0.06848461180925369,0.10066132247447968,0.09539453685283661,0.010959458537399769,3
