method,split,field,horizon,window_id,mu_id,k0,abs_mean,abs_max,abs_fin,rel_mean,rel_max,rel_fin,mse_fin,run
vanilla,extrap,u_fine,80,0,170,669,3.9061286449432373,5.351358413696289,4.906524181365967,0.10537435859441757,0.14772526919841766,0.1408197283744812,0.02350974641740322,5
vanilla,extrap,u_fine,80,1,170,831,4.284106731414795,6.151949405670166,5.58406925201416,0.09363279491662979,0.16779370605945587,0.15909211337566376,0.030451007187366486,5
vanilla,extrap,u_fine,80,2,170,633,4.052130222320557,5.798985481262207,5.032591819763184,0.08987320959568024,0.1579103022813797,0.14385336637496948,0.02473337948322296,5
vanilla,extrap,u_fine,80,3,170,601,5.50296688079834,7.272111892700195,6.748245716094971,0.09702339768409729,0.13925908505916595,0.13925908505916595,0.04447150230407715,5
vanilla,extrap,u_fine,80,4,170,833,4.29171895980835,6.148150444030762,5.412765026092529,0.09529919922351837,0.16767854988574982,0.15472038090229034,0.028611350804567337,5
vanilla,extrap,u_fine,80,5,170,869,3.9832634925842285,5.441597938537598,4.918015480041504,0.10748038440942764,0.15030419826507568,0.14114953577518463,0.02361999824643135,5
vanilla,extrap,u_fine,80,6,170,534,4.416660308837891,8.834495544433594,8.831804275512695,0.10179338604211807,0.16458341479301453,0.15950146317481995,0.07617262005805969,5
vanilla,extrap,u_fine,80,7,170,525,4.27840518951416,8.548904418945312,8.548904418945312,0.10651766508817673,0.16706638038158417,0.16706638038158417,0.07137086987495422,5
vanilla,extrap,u_fine,80,8,170,782,6.045636177062988,8.12448787689209,6.53544282913208,0.10834550112485886,0.1331908255815506,0.11579491198062897,0.041710950434207916,5
vanilla,extrap,u_fine,80,9,170,642,4.086269855499268,5.79931640625,3.88289213180542,0.09587984532117844,0.15731362998485565,0.11096211522817612,0.014723488129675388,5
vanilla,extrap,u_fine,80,10,127,741,3.184471607208252,4.5680084228515625,3.0458977222442627,0.06332271546125412,0.08334646373987198,0.07342507690191269,0.009060051292181015,5
vanilla,extrap,u_fine,80,11,127,564,3.324597120285034,4.0768890380859375,4.058949947357178,0.07420942932367325,0.11369810253381729,0.11369810253381729,0.01608894020318985,5
vanilla,extrap,u_fine,80,12,127,862,2.6438045501708984,3.903163194656372,3.903163194656372,0.06468423455953598,0.07925619184970856,0.07925619184970856,0.0148776201531291,5
vanilla,extrap,u_fine,80,13,127,690,2.5534229278564453,4.620363712310791,4.528542518615723,0.0526575930416584,0.08385220915079117,0.08064021915197372,0.020027048885822296,5
vanilla,extrap,u_fine,80,14,127,876,2.3695709705352783,4.768455505371094,4.768455505371094,0.05274869129061699,0.09002777189016342,0.09002777189016342,0.02220524102449417,5
vanilla,extrap,u_fine,80,15,127,835,3.1004130840301514,4.382655143737793,3.6223549842834473,0.08322670310735703,0.1120774894952774,0.0864396020770073,0.012813922017812729,5
vanilla,extrap,u_fine,80,16,127,797,2.6184096336364746,4.042017936706543,2.455242872238159,0.07045761495828629,0.1129581406712532,0.06869540363550186,0.00588693143799901,5
vanilla,extrap,u_fine,80,17,127,597,2.5400044918060303,3.783082962036133,2.674927234649658,0.06850443035364151,0.10587428510189056,0.07484196871519089,0.006987535394728184,5
vanilla,extrap,u_fine,80,18,127,823,2.7513623237609863,3.8399322032928467,3.5883171558380127,0.0752270296216011,0.09858851879835129,0.08939582109451294,0.012574238702654839,5
vanilla,extrap,u_fine,80,19,127,522,3.1076903343200684,4.358129024505615,2.940624713897705,0.05971909686923027,0.07909417897462845,0.06478610634803772,0.008444602601230145,5
vanilla,extrap,u_fine,80,20,102,740,2.087404489517212,3.005434274673462,2.885734796524048,0.05316941812634468,0.08548268675804138,0.08086197078227997,0.00813229102641344,5
vanilla,extrap,u_fine,80,21,102,670,3.2541024684906006,4.9714508056640625,4.520754337310791,0.06513116508722305,0.09564866870641708,0.09564866870641708,0.019958220422267914,5
vanilla,extrap,u_fine,80,22,102,919,3.2384541034698486,3.8913941383361816,3.8913941383361816,0.07287800312042236,0.10740294307470322,0.10740294307470322,0.014788035303354263,5
vanilla,extrap,u_fine,80,23,102,584,2.0483977794647217,2.5387356281280518,2.5382251739501953,0.05505881458520889,0.06534265726804733,0.06467751413583755,0.006291588768362999,5
vanilla,extrap,u_fine,80,24,102,898,3.328781843185425,4.038945198059082,4.038945198059082,0.0688411146402359,0.09447678178548813,0.09447678178548813,0.015930742025375366,5
vanilla,extrap,u_fine,80,25,102,539,1.9915958642959595,2.985788583755493,2.5891544818878174,0.0506572388112545,0.08448105305433273,0.07277236133813858,0.006546602584421635,5
vanilla,extrap,u_fine,80,26,102,762,1.9406887292861938,3.0150833129882812,3.0150833129882812,0.05154826119542122,0.07901953905820847,0.07890606671571732,0.008877663873136044,5
vanilla,extrap,u_fine,80,27,102,744,1.9624851942062378,2.750330686569214,2.728555679321289,0.050672054290771484,0.0782446637749672,0.07538940757513046,0.007270523812621832,5
vanilla,extrap,u_fine,80,28,102,878,3.885556936264038,5.541499137878418,5.541499137878418,0.07795580476522446,0.1215655580163002,0.1215655580163002,0.029988490045070648,5
vanilla,extrap,u_fine,80,29,102,626,1.6299158334732056,3.4817276000976562,3.4817276000976562,0.038692571222782135,0.07039875537157059,0.07039875537157059,0.011838307604193687,5
vanilla,extrap,u_fine,80,30,53,879,4.786523342132568,7.211999893188477,6.235485553741455,0.09152735024690628,0.1505199521780014,0.1505199521780014,0.03796999901533127,5
vanilla,extrap,u_fine,80,31,53,783,2.7245147228240967,5.17880392074585,5.17880392074585,0.07131066918373108,0.11374903470277786,0.11374903470277786,0.026191415265202522,5
