method,split,field,horizon,window_id,mu_id,k0,abs_mean,abs_max,abs_fin,rel_mean,rel_max,rel_fin,mse_fin,run
vanilla,extrap,u_fine,240,0,170,605,5.659142971038818,9.25513744354248,8.731802940368652,0.11910583823919296,0.15195459127426147,0.1466323435306549,0.07445740699768066,15
vanilla,extrap,u_fine,240,1,170,705,5.567223072052002,9.675901412963867,6.080576419830322,0.12400326132774353,0.17380200326442719,0.17380200326442719,0.03610684722661972,15
vanilla,extrap,u_fine,240,2,170,583,5.621264457702637,9.464970588684082,6.73108434677124,0.12014473974704742,0.16440267860889435,0.1142522394657135,0.04424560070037842,15
vanilla,extrap,u_fine,240,3,170,563,5.949413776397705,10.309943199157715,5.539344787597656,0.13035602867603302,0.17845095694065094,0.11034516990184784,0.029965177178382874,15
vanilla,extrap,u_fine,240,4,170,706,5.589611053466797,9.683924674987793,6.186834812164307,0.12459438294172287,0.1770387440919876,0.1770387440919876,0.037379808723926544,15
vanilla,extrap,u_fine,240,5,170,728,5.778346061706543,10.216678619384766,6.422719478607178,0.129534050822258,0.19231712818145752,0.1781706064939499,0.040284499526023865,15
vanilla,extrap,u_fine,240,6,170,521,5.711519718170166,10.015260696411133,5.996267318725586,0.12769894301891327,0.17658156156539917,0.17087186872959137,0.035112518817186356,15
vanilla,extrap,u_fine,240,7,170,516,5.652872562408447,9.889293670654297,6.02625846862793,0.12617343664169312,0.17326794564723969,0.17310881614685059,0.035464636981487274,15
vanilla,extrap,u_fine,240,8,170,675,6.797494888305664,10.598738670349121,3.8886537551879883,0.152520090341568,0.21541833877563477,0.11135208606719971,0.014767213724553585,15
vanilla,extrap,u_fine,240,9,170,588,5.487454414367676,9.1438570022583,7.554935455322266,0.11636405438184738,0.15771101415157318,0.12532316148281097,0.055739305913448334,15
vanilla,extrap,u_fine,240,10,127,650,4.069502830505371,6.750727653503418,4.3233323097229,0.0949951782822609,0.12771542370319366,0.11280132085084915,0.018253128975629807,15
vanilla,extrap,u_fine,240,11,127,540,3.917449712753296,6.8394694328308105,6.82932710647583,0.08706749975681305,0.12293573468923569,0.12293573468923569,0.04554658755660057,15
vanilla,extrap,u_fine,240,12,127,724,4.061936378479004,6.756333827972412,6.756333827972412,0.09217286854982376,0.12277509272098541,0.12277509272098541,0.04457817226648331,15
vanilla,extrap,u_fine,240,13,127,618,3.7921688556671143,6.25251579284668,3.6440207958221436,0.08809669315814972,0.13204854726791382,0.10776011645793915,0.012967662885785103,15
vanilla,extrap,u_fine,240,14,127,733,4.1857428550720215,7.624478816986084,7.624478816986084,0.09409553557634354,0.1352107971906662,0.1352107971906662,0.056770194321870804,15
vanilla,extrap,u_fine,240,15,127,708,3.8396592140197754,5.919875621795654,4.588359355926514,0.08773119747638702,0.11242961138486862,0.09020660817623138,0.020559612661600113,15
vanilla,extrap,u_fine,240,16,127,684,3.808091402053833,6.381708145141602,4.69676399230957,0.08763749152421951,0.11574386060237885,0.10685364156961441,0.021542569622397423,15
vanilla,extrap,u_fine,240,17,127,560,3.9743165969848633,6.503007411956787,5.637739658355713,0.08899334818124771,0.12220966815948486,0.12220966815948486,0.031039167195558548,15
vanilla,extrap,u_fine,240,18,127,700,3.90293550491333,6.264845848083496,4.456179141998291,0.08909736573696136,0.11354529857635498,0.09154365211725235,0.019392123445868492,15
vanilla,extrap,u_fine,240,19,127,514,3.7189226150512695,5.837794780731201,4.7370805740356445,0.08448594808578491,0.11013678461313248,0.09033947438001633,0.021913999691605568,15
vanilla,extrap,u_fine,240,20,102,649,2.52878999710083,3.8228328227996826,3.8228328227996826,0.05984703078866005,0.0880824476480484,0.08450804650783539,0.014271533116698265,15
vanilla,extrap,u_fine,240,21,102,606,2.6956870555877686,3.797974109649658,2.955744504928589,0.06446540355682373,0.10550245642662048,0.07708162069320679,0.008531665429472923,15
vanilla,extrap,u_fine,240,22,102,760,2.438183307647705,3.4133591651916504,3.3142893314361572,0.05702734366059303,0.09196411818265915,0.09196411818265915,0.010727064684033394,15
vanilla,extrap,u_fine,240,23,102,552,2.2064692974090576,3.1412551403045654,3.0829076766967773,0.0512826144695282,0.08095470070838928,0.08095470070838928,0.009281562641263008,15
vanilla,extrap,u_fine,240,24,102,747,2.3148186206817627,3.75441312789917,3.0092082023620605,0.053317610174417496,0.07561157643795013,0.07561157643795013,0.00884309969842434,15
vanilla,extrap,u_fine,240,25,102,524,2.131491184234619,3.3252952098846436,2.9666974544525146,0.04869866371154785,0.06604505330324173,0.06604505330324173,0.008595013990998268,15
vanilla,extrap,u_fine,240,26,102,663,2.70517635345459,4.205801963806152,4.205801963806152,0.06318271160125732,0.08766353130340576,0.0862860232591629,0.017274189740419388,15
vanilla,extrap,u_fine,240,27,102,651,2.586590528488159,3.960980176925659,3.960980176925659,0.061155498027801514,0.08906727284193039,0.08650366961956024,0.015321644023060799,15
vanilla,extrap,u_fine,240,28,102,734,2.3660738468170166,4.062236309051514,3.2137794494628906,0.054285284131765366,0.08114694058895111,0.07359420508146286,0.010086307302117348,15
vanilla,extrap,u_fine,240,29,102,578,2.3340532779693604,3.319648027420044,2.624943971633911,0.05541083961725235,0.08528660237789154,0.07398450374603271,0.006728838197886944,15
vanilla,extrap,u_fine,240,30,53,735,6.910377502441406,12.322966575622559,6.714940547943115,0.15182635188102722,0.2158479243516922,0.17549844086170197,0.04403361678123474,15
vanilla,extrap,u_fine,240,31,53,675,6.847815990447998,11.3779935836792,11.088251113891602,0.15154007077217102,0.2190394103527069,0.187168687582016,0.12006767094135284,15
vanilla,extrap,u_fine,240,32,53,732,7.163097381591797,12.637619018554688,6.809452533721924,0.1575319617986679,0.2225165218114853,0.1755528599023819,0.04528187960386276,15
vanilla,extrap,u_fine,240,33,53,552,4.657750606536865,9.181339263916016,4.4859466552734375,0.10210694372653961,0.1553790122270584,0.1281907558441162,0.019652068614959717,15
vanilla,extrap,u_fine,240,34,53,698,8.22726821899414,13.398550033569336,9.384310722351074,0.18046551942825317,0.25632187724113464,0.18145129084587097,0.08600125461816788,15
vanilla,extrap,u_fine,240,35,53,745,5.592154502868652,10.740673065185547,5.44017219543457,0.12193937599658966,0.1835428923368454,0.1496547907590866,0.028901828452944756,15
vanilla,extrap,u_fine,240,36,53,513,7.468249797821045,12.676436424255371,5.994672775268555,0.16422486305236816,0.23029306530952454,0.13816718757152557,0.03509385138750076,15
vanilla,extrap,u_fine,240,37,53,595,4.464120864868164,8.723146438598633,4.269196510314941,0.10033361613750458,0.14706404507160187,0.11401631683111191,0.01779886707663536,15
vanilla,extrap,u_fine,240,38,53,666,6.528069496154785,11.042859077453613,11.042859077453613,0.1452321857213974,0.20965194702148438,0.1907021403312683,0.11908665299415588,15
vanilla,extrap,u_fine,240,39,53,528,7.032852649688721,12.239887237548828,6.1142120361328125,0.15522220730781555,0.21870657801628113,0.15482713282108307,0.036507412791252136,15
vanilla,extrap,u_fine,240,40,61,633,11.321746826171875,21.10605239868164,8.956656455993652,0.2299051731824875,0.31379517912864685,0.16010920703411102,0.07834149897098541,15
vanilla,extrap,u_fine,240,41,61,664,11.417193412780762,22.102279663085938,5.729496955871582,0.23821136355400085,0.33394575119018555,0.15895035862922668,0.0320577509701252,15
vanilla,extrap,u_fine,240,42,61,699,8.317100524902344,17.92820167541504,6.870800495147705,0.1672254502773285,0.25719383358955383,0.20227091014385223,0.046101465821266174,15
vanilla,extrap,u_fine,240,43,61,742,9.18847942352295,19.149736404418945,9.342885971069336,0.18853238224983215,0.2769266664981842,0.22387062013149261,0.08524367213249207,15
vanilla,extrap,u_fine,240,44,61,607,10.690509796142578,18.54867172241211,16.45631217956543,0.20660047233104706,0.2644542455673218,0.24225489795207977,0.2644631564617157,15
vanilla,extrap,u_fine,240,45,61,615,10.801627159118652,18.738433837890625,14.1475830078125,0.21102167665958405,0.26749855279922485,0.21722206473350525,0.19546300172805786,15
vanilla,extrap,u_fine,240,46,61,624,11.131879806518555,19.662113189697266,11.607008934020996,0.22124047577381134,0.2847636342048645,0.18935714662075043,0.13156509399414062,15
vanilla,extrap,u_fine,240,47,61,749,9.418061256408691,19.151212692260742,10.26268196105957,0.19354073703289032,0.27682557702064514,0.22588591277599335,0.10285413265228271,15
vanilla,extrap,u_fine,240,48,61,551,9.342216491699219,19.33583641052246,9.662759780883789,0.1903858482837677,0.2797575294971466,0.2072620391845703,0.09118060022592545,15
vanilla,extrap,u_fine,240,49,61,630,11.233628273010254,20.5836124420166,9.917133331298828,0.22652257978916168,0.30332621932029724,0.17115174233913422,0.09604447335004807,15
vanilla,extrap,u_fine,240,50,8,513,9.197943687438965,14.946635246276855,8.098226547241211,0.19966208934783936,0.27027150988578796,0.17308184504508972,0.06404420733451843,15
vanilla,extrap,u_fine,240,51,8,611,6.7117791175842285,12.47679615020752,8.58667278289795,0.1518069952726364,0.2379942387342453,0.2137017548084259,0.07200288772583008,15
vanilla,extrap,u_fine,240,52,8,746,6.567859172821045,13.183733940124512,6.260539531707764,0.14107009768486023,0.21049846708774567,0.17195318639278412,0.038275737315416336,15
vanilla,extrap,u_fine,240,53,8,662,8.066488265991211,12.449237823486328,12.449237823486328,0.17872871458530426,0.25056135654449463,0.2141188681125641,0.15135109424591064,15
vanilla,extrap,u_fine,240,54,8,591,6.146815299987793,12.373269081115723,6.587780475616455,0.13707682490348816,0.2098025530576706,0.18731403350830078,0.042381685227155685,15
vanilla,extrap,u_fine,240,55,8,759,6.220745086669922,12.962364196777344,5.704957485198975,0.1338314414024353,0.20652006566524506,0.17099642753601074,0.031783729791641235,15
vanilla,extrap,u_fine,240,56,8,657,7.878135681152344,12.021017074584961,11.771156311035156,0.1753309965133667,0.24669870734214783,0.2092452198266983,0.13531261682510376,15
vanilla,extrap,u_fine,240,57,8,747,6.538613319396973,13.161519050598145,6.216530799865723,0.14050616323947906,0.2099817395210266,0.17208902537822723,0.03773950785398483,15
vanilla,extrap,u_fine,240,58,8,505,10.273781776428223,15.632795333862305,10.237252235412598,0.2241905927658081,0.31658825278282166,0.1994842141866684,0.1023450568318367,15
vanilla,extrap,u_fine,240,59,8,620,7.167146682739258,12.743118286132812,9.41176986694336,0.16191762685775757,0.242280974984169,0.22114023566246033,0.08650527894496918,15
vanilla,extrap,u_fine,240,60,15,718,2.9762163162231445,4.550827503204346,3.346216917037964,0.06844500452280045,0.09593994915485382,0.06247902289032936,0.010934734717011452,15
vanilla,extrap,u_fine,240,61,15,698,2.8724799156188965,4.515509128570557,3.0513644218444824,0.06688977777957916,0.09794609248638153,0.05784037336707115,0.009092602878808975,15
vanilla,extrap,u_fine,240,62,15,606,3.032245397567749,5.017868518829346,3.2759954929351807,0.07157257199287415,0.10967724025249481,0.09272301197052002,0.010480612516403198,15
vanilla,extrap,u_fine,240,63,15,630,2.8611721992492676,4.899230003356934,3.7010672092437744,0.06877784430980682,0.10971131920814514,0.10376055538654327,0.013376855291426182,15
vanilla,extrap,u_fine,240,64,15,610,3.0939998626708984,4.986067771911621,3.3148646354675293,0.07324791699647903,0.1103711947798729,0.09489095211029053,0.010730788111686707,15
vanilla,extrap,u_fine,240,65,15,638,2.8504106998443604,4.788581371307373,4.003519535064697,0.06872789561748505,0.1074586808681488,0.10705973207950592,0.015652509406208992,15
vanilla,extrap,u_fine,240,66,15,560,2.7275590896606445,4.935257911682129,4.233693599700928,0.061503611505031586,0.10402346402406693,0.10402346402406693,0.01750406250357628,15
vanilla,extrap,u_fine,240,67,15,705,2.949310541152954,4.513185977935791,3.103860378265381,0.06841284036636353,0.09884152561426163,0.058437760919332504,0.009408153593540192,15
vanilla,extrap,u_fine,240,68,15,521,2.7543396949768066,4.417014122009277,2.9826385974884033,0.0632619857788086,0.0908617302775383,0.05551600456237793,0.008687630295753479,15
