method,split,field,horizon,window_id,mu_id,k0,abs_mean,abs_max,abs_fin,rel_mean,rel_max,rel_fin,mse_fin,run
vanilla,extrap,u_fine,80,0,170,669,2.659804582595825,3.428710460662842,3.428710460662842,0.07066990435123444,0.09840572625398636,0.09840572625398636,0.011480523273348808,7
vanilla,extrap,u_fine,80,1,170,831,6.895765781402588,9.013678550720215,8.858756065368652,0.14891183376312256,0.2523891031742096,0.2523891031742096,0.07663824409246445,7
vanilla,extrap,u_fine,80,2,170,633,6.513470649719238,8.40427017211914,8.209071159362793,0.14273642003536224,0.23465096950531006,0.23465096950531006,0.06580942869186401,7
vanilla,extrap,u_fine,80,3,170,601,6.423076152801514,8.697484970092773,7.291455268859863,0.11278851330280304,0.15046894550323486,0.15046894550323486,0.051919251680374146,7
vanilla,extrap,u_fine,80,4,170,833,6.821774482727051,8.892358779907227,8.680865287780762,0.14979414641857147,0.24813690781593323,0.24813690781593323,0.07359123229980469,7
vanilla,extrap,u_fine,80,5,170,869,2.7061574459075928,3.4170889854431152,3.4170889854431152,0.07188772410154343,0.09807218611240387,0.09807218611240387,0.011402829550206661,7
vanilla,extrap,u_fine,80,6,170,534,4.545687675476074,7.89876651763916,7.89876651763916,0.10641767829656601,0.1496635228395462,0.14265090227127075,0.060928232967853546,7
vanilla,extrap,u_fine,80,7,170,525,4.133171081542969,7.2764973640441895,7.2764973640441895,0.10335898399353027,0.1451544314622879,0.14220045506954193,0.051706455647945404,7
vanilla,extrap,u_fine,80,8,170,782,6.2165751457214355,9.076794624328613,7.310487270355225,0.1104896292090416,0.14880269765853882,0.12952713668346405,0.05219065025448799,7
vanilla,extrap,u_fine,80,9,170,642,6.258045196533203,7.884137153625488,7.6246466636657715,0.14610376954078674,0.2195325791835785,0.2178909033536911,0.05677269399166107,7
vanilla,extrap,u_fine,80,10,127,741,3.6631722450256348,5.802531719207764,3.8022618293762207,0.07268334925174713,0.10359109193086624,0.09165816009044647,0.014118354767560959,7
vanilla,extrap,u_fine,80,11,127,564,3.478017568588257,4.233954906463623,3.9788761138916016,0.07761000841856003,0.11145509779453278,0.11145509779453278,0.015460405498743057,7
vanilla,extrap,u_fine,80,12,127,862,2.455958604812622,4.214111328125,4.214111328125,0.05935105308890343,0.08557019382715225,0.08557019382715225,0.01734251342713833,7
vanilla,extrap,u_fine,80,13,127,690,2.770080327987671,5.7210917472839355,5.7210917472839355,0.056729670614004135,0.10187606513500214,0.10187606513500214,0.031963758170604706,7
vanilla,extrap,u_fine,80,14,127,876,2.87180495262146,5.588278293609619,5.588278293609619,0.06404874473810196,0.10550590604543686,0.10550590604543686,0.030496926978230476,7
vanilla,extrap,u_fine,80,15,127,835,2.8300869464874268,4.146942138671875,3.6040921211242676,0.07583378255367279,0.10400216281414032,0.08600380271673203,0.012685038149356842,7
vanilla,extrap,u_fine,80,16,127,797,3.365861654281616,4.302699089050293,3.6668295860290527,0.09033335000276566,0.1188264861702919,0.10259447246789932,0.013130506500601768,7
vanilla,extrap,u_fine,80,17,127,597,2.9550766944885254,3.8874871730804443,3.086684226989746,0.07903973013162613,0.1024741604924202,0.08636254817247391,0.009304315783083439,7
vanilla,extrap,u_fine,80,18,127,823,2.879974126815796,4.254399299621582,4.233696460723877,0.07892223447561264,0.10699620097875595,0.10547416657209396,0.01750408671796322,7
vanilla,extrap,u_fine,80,19,127,522,3.713304281234741,6.111888885498047,3.4711573123931885,0.07091331481933594,0.10911521315574646,0.07647448778152466,0.011766535229980946,7
vanilla,extrap,u_fine,80,20,102,740,1.8197965621948242,2.8821067810058594,2.8821067810058594,0.046364348381757736,0.08076030761003494,0.08076030761003494,0.008111855015158653,7
vanilla,extrap,u_fine,80,21,102,670,2.73807954788208,4.008350849151611,3.2948012351989746,0.055116165429353714,0.07724105566740036,0.06971034407615662,0.010601283982396126,7
vanilla,extrap,u_fine,80,22,102,919,2.419077157974243,3.205667495727539,3.0621144771575928,0.054315049201250076,0.08619026839733124,0.08451472222805023,0.009156782180070877,7
vanilla,extrap,u_fine,80,23,102,584,2.2512245178222656,2.945939064025879,2.4737207889556885,0.06047884374856949,0.07794491946697235,0.06303384900093079,0.00597587414085865,7
vanilla,extrap,u_fine,80,24,102,898,3.06475830078125,4.168593406677246,3.0821759700775146,0.06297613680362701,0.07995157688856125,0.0720965638756752,0.009277156554162502,7
vanilla,extrap,u_fine,80,25,102,539,1.7881622314453125,2.466247081756592,2.466247081756592,0.04515569657087326,0.06931785494089127,0.06931785494089127,0.005939818918704987,7
vanilla,extrap,u_fine,80,26,102,762,2.2266929149627686,3.352548837661743,3.1838362216949463,0.05932513624429703,0.08930354565382004,0.08332240581512451,0.009899231605231762,7
vanilla,extrap,u_fine,80,27,102,744,1.9037622213363647,3.039262294769287,3.039262294769287,0.04912569001317024,0.08397416770458221,0.08397416770458221,0.009020620957016945,7
vanilla,extrap,u_fine,80,28,102,878,3.3065667152404785,4.69956636428833,4.147972583770752,0.06644987314939499,0.09099534153938293,0.09099534153938293,0.016802417114377022,7
vanilla,extrap,u_fine,80,29,102,626,2.3506181240081787,3.7888283729553223,3.7888283729553223,0.05550893023610115,0.07660817354917526,0.07660817354917526,0.014018770307302475,7
vanilla,extrap,u_fine,80,30,53,879,3.658268690109253,5.380481719970703,4.400564670562744,0.06951172649860382,0.10622633248567581,0.10622633248567581,0.018911100924015045,7
vanilla,extrap,u_fine,80,31,53,783,4.0173726081848145,6.8135151863098145,6.8135151863098145,0.10602841526269913,0.14965440332889557,0.14965440332889557,0.045335929840803146,7
vanilla,extrap,u_fine,80,32,53,874,3.6541965007781982,5.420406818389893,3.8925769329071045,0.06776420027017593,0.0956437960267067,0.0905093178153038,0.014797024428844452,7
vanilla,extrap,u_fine,80,33,53,584,3.6452133655548096,6.128593921661377,6.128593921661377,0.09587268531322479,0.13368497788906097,0.13368497788906097,0.03667936101555824,7
vanilla,extrap,u_fine,80,34,53,819,3.448186159133911,5.305390357971191,5.305390357971191,0.07333745062351227,0.10105694830417633,0.09399423748254776,0.027487467974424362,7
vanilla,extrap,u_fine,80,35,53,896,3.961838960647583,5.042734622955322,4.653321266174316,0.08255187422037125,0.1221897304058075,0.1221897304058075,0.02114589884877205,7
vanilla,extrap,u_fine,80,36,53,521,3.7761247158050537,5.902161598205566,5.821608066558838,0.09435175359249115,0.17278113961219788,0.17278113961219788,0.0330967977643013,7
vanilla,extrap,u_fine,80,37,53,654,4.2902374267578125,6.279270172119141,5.698936462402344,0.07814627140760422,0.1097419485449791,0.10502073913812637,0.03171667456626892,7
vanilla,extrap,u_fine,80,38,53,768,3.7185370922088623,6.743325710296631,6.743325710296631,0.10314424335956573,0.16578027606010437,0.16396255791187286,0.04440667852759361,7
vanilla,extrap,u_fine,80,39,53,545,3.0780982971191406,5.640889644622803,5.640889644622803,0.08670562505722046,0.16116394102573395,0.16116394102573395,0.031073860824108124,7
vanilla,extrap,u_fine,80,40,61,715,4.322938919067383,10.198891639709473,10.198891639709473,0.11078567802906036,0.20754849910736084,0.20754849910736084,0.10157947987318039,7
vanilla,extrap,u_fine,80,41,61,765,11.194385528564453,19.260602951049805,18.605743408203125,0.18657632172107697,0.2754795551300049,0.27149009704589844,0.33806025981903076,7
vanilla,extrap,u_fine,80,42,61,821,10.010245323181152,12.664450645446777,8.728216171264648,0.17489217221736908,0.23567737638950348,0.23567737638950348,0.07439625263214111,7
vanilla,extrap,u_fine,80,43,61,890,2.8808255195617676,5.983071327209473,5.983071327209473,0.08238572627305984,0.16050133109092712,0.16050133109092712,0.034958142787218094,7
vanilla,extrap,u_fine,80,44,61,673,3.1327614784240723,4.18890905380249,4.18890905380249,0.08644895255565643,0.12125665694475174,0.12125665694475174,0.017135702073574066,7
vanilla,extrap,u_fine,80,45,61,685,2.7764129638671875,5.037620544433594,5.037620544433594,0.07931078970432281,0.13953587412834167,0.13953587412834167,0.024782832711935043,7
vanilla,extrap,u_fine,80,46,61,700,3.2428834438323975,7.412193298339844,7.412193298339844,0.09066545218229294,0.1815759241580963,0.1815759241580963,0.053652942180633545,7
vanilla,extrap,u_fine,80,47,61,901,3.3594071865081787,7.767923355102539,7.767923355102539,0.09350857138633728,0.1882266253232956,0.1882266253232956,0.05892639979720116,7
vanilla,extrap,u_fine,80,48,61,583,12.491721153259277,18.51620101928711,13.52975082397461,0.19475489854812622,0.2644558250904083,0.21899926662445068,0.17876382172107697,7
vanilla,extrap,u_fine,80,49,61,710,4.007513523101807,9.408809661865234,9.408809661865234,0.10641205310821533,0.20444831252098083,0.20444831252098083,0.08645088225603104,7
vanilla,extrap,u_fine,80,50,8,521,4.942928314208984,6.9668378829956055,6.9668378829956055,0.11874323338270187,0.21067450940608978,0.21067450940608978,0.04739924892783165,7
vanilla,extrap,u_fine,80,51,8,679,5.489097595214844,8.456355094909668,4.529582500457764,0.09691642969846725,0.13626645505428314,0.10220099240541458,0.0200362466275692,7
vanilla,extrap,u_fine,80,52,8,898,5.426028728485107,7.193422794342041,5.51213264465332,0.10580413788557053,0.14223793148994446,0.14223793148994446,0.02967148832976818,7
vanilla,extrap,u_fine,80,53,8,761,4.664527416229248,10.182659149169922,10.182659149169922,0.13410595059394836,0.2704886496067047,0.2704886496067047,0.10125638544559479,7
vanilla,extrap,u_fine,80,54,8,647,5.783905506134033,10.098050117492676,9.994257926940918,0.10507681220769882,0.16158899664878845,0.16139017045497894,0.09754413366317749,7
vanilla,extrap,u_fine,80,55,8,918,5.407779693603516,7.898795127868652,7.898795127868652,0.1271524280309677,0.23557022213935852,0.23557022213935852,0.060928672552108765,7
vanilla,extrap,u_fine,80,56,8,754,4.255133152008057,9.681318283081055,9.681318283081055,0.1228972002863884,0.2697989344596863,0.2697989344596863,0.0915311649441719,7
vanilla,extrap,u_fine,80,57,8,899,5.41749906539917,7.117677688598633,5.540290832519531,0.10626458376646042,0.14404962956905365,0.14404962956905365,0.02997541055083275,7
vanilla,extrap,u_fine,80,58,8,507,4.988500118255615,5.960760116577148,5.8842926025390625,0.10375335067510605,0.16289184987545013,0.16289184987545013,0.03381337597966194,7
vanilla,extrap,u_fine,80,59,8,694,5.291308879852295,7.393289566040039,5.17570161819458,0.10050597041845322,0.12972676753997803,0.12972676753997803,0.026160046458244324,7
vanilla,extrap,u_fine,80,60,15,851,2.3406827449798584,3.608858346939087,3.608858346939087,0.054695975035429,0.07511991262435913,0.06974078714847565,0.01271861232817173,7
vanilla,extrap,u_fine,80,61,15,819,3.0166611671447754,4.9484429359436035,4.9484429359436035,0.08060463517904282,0.11397842317819595,0.11397842317819595,0.023913169279694557,7
vanilla,extrap,u_fine,80,62,15,672,2.0049240589141846,3.108165979385376,3.062234878540039,0.04208826646208763,0.05847172811627388,0.05747600272297859,0.00915750302374363,7
vanilla,extrap,u_fine,80,63,15,709,2.360980987548828,3.1831514835357666,1.331781268119812,0.045410461723804474,0.0590866319835186,0.02897990122437477,0.001732071628794074,7
vanilla,extrap,u_fine,80,64,15,677,2.108187675476074,3.1935057640075684,3.141044855117798,0.043128401041030884,0.06008674204349518,0.05870917811989784,0.009634925052523613,7
vanilla,extrap,u_fine,80,65,15,723,2.111295700073242,3.273333787918091,2.139165163040161,0.04182023927569389,0.060955408960580826,0.0537676177918911,0.0044687772169709206,7
vanilla,extrap,u_fine,80,66,15,597,2.339273452758789,3.024470090866089,2.9727892875671387,0.06447888165712357,0.08186988532543182,0.08003909885883331,0.00863034836947918,7
vanilla,extrap,u_fine,80,67,15,831,2.492184638977051,4.007665634155273,3.525110960006714,0.06367923319339752,0.09124598652124405,0.07568359375,0.012135162018239498,7
vanilla,extrap,u_fine,80,68,15,533,2.12084698677063,3.125654458999634,2.2173829078674316,0.044150155037641525,0.06238194927573204,0.058178383857011795,0.004801549948751926,7
vanilla,extrap,u_fine,80,69,15,675,2.0619373321533203,3.1633455753326416,3.1160881519317627,0.04257699102163315,0.05950978398323059,0.0583544597029686,0.009482426568865776,7
