method,split,field,horizon,window_id,mu_id,k0,abs_mean,abs_max,abs_fin,rel_mean,rel_max,rel_fin,mse_fin,run
vanilla,extrap,u_fine,320,0,170,573,8.542598724365234,14.490228652954102,8.990939140319824,0.17383623123168945,0.23955824971199036,0.22385554015636444,0.07894237339496613,15
vanilla,extrap,u_fine,320,1,170,642,6.2295427322387695,12.636474609375,5.493937015533447,0.13858483731746674,0.20714955031871796,0.15613895654678345,0.029475919902324677,15
vanilla,extrap,u_fine,320,2,170,557,8.375457763671875,14.436837196350098,11.332648277282715,0.17102082073688507,0.2403634488582611,0.22147679328918457,0.12541885673999786,15
vanilla,extrap,u_fine,320,3,170,544,8.345213890075684,14.611858367919922,12.639719009399414,0.17275789380073547,0.24399185180664062,0.22532135248184204,0.15601807832717896,15
vanilla,extrap,u_fine,320,4,170,643,6.181483745574951,12.636845588684082,5.431427478790283,0.13762421905994415,0.20715564489364624,0.15389153361320496,0.028808988630771637,15
vanilla,extrap,u_fine,320,5,170,658,6.175623416900635,13.645925521850586,5.753885269165039,0.1389816850423813,0.22380200028419495,0.1486147791147232,0.03233124315738678,15
vanilla,extrap,u_fine,320,6,170,515,7.420752048492432,14.09726619720459,14.069692611694336,0.1609164923429489,0.23269027471542358,0.23064428567886353,0.19331663846969604,15
vanilla,extrap,u_fine,320,7,170,511,7.160290718078613,13.890887260437012,13.890887260437012,0.15628063678741455,0.22958523035049438,0.22851894795894623,0.18843431770801544,15
vanilla,extrap,u_fine,320,8,170,621,7.541713714599609,13.921468734741211,6.572010040283203,0.16068826615810394,0.22832916676998138,0.18701910972595215,0.04217901825904846,15
vanilla,extrap,u_fine,320,9,170,561,8.412846565246582,14.415661811828613,10.656633377075195,0.17144183814525604,0.2396222949028015,0.21991389989852905,0.11090219020843506,15
vanilla,extrap,u_fine,320,10,127,604,5.491114139556885,9.358702659606934,9.358702659606934,0.13361306488513947,0.23102952539920807,0.21291500329971313,0.0855325311422348,15
vanilla,extrap,u_fine,320,11,127,528,5.307267189025879,8.160600662231445,8.160600662231445,0.11908762902021408,0.23413091897964478,0.23413091897964478,0.06503457576036453,15
