method,split,field,horizon,window_id,mu_id,k0,abs_mean,abs_max,abs_fin,rel_mean,rel_max,rel_fin,mse_fin,run
vanilla,extrap,u_fine,320,0,170,573,8.038946151733398,11.3054780960083,8.34565544128418,0.16710709035396576,0.2077893167734146,0.2077893167734146,0.06801754236221313,14
vanilla,extrap,u_fine,320,1,170,642,6.963840484619141,9.589383125305176,7.47582483291626,0.16201350092887878,0.21888846158981323,0.21246466040611267,0.054578084498643875,14
vanilla,extrap,u_fine,320,2,170,557,8.107195854187012,11.4740571975708,10.4257230758667,0.16866432130336761,0.20722778141498566,0.2037525177001953,0.1061481386423111,14
vanilla,extrap,u_fine,320,3,170,544,7.76314115524292,11.428793907165527,10.943896293640137,0.16373132169246674,0.20970241725444794,0.1950908601284027,0.1169617772102356,14
vanilla,extrap,u_fine,320,4,170,643,6.937203884124756,9.530319213867188,7.448442459106445,0.1616782695055008,0.2178463190793991,0.2110406905412674,0.05417899414896965,14
vanilla,extrap,u_fine,320,5,170,658,6.149440288543701,9.58095645904541,7.789738655090332,0.14417529106140137,0.20873071253299713,0.201198011636734,0.05925784260034561,14
vanilla,extrap,u_fine,320,6,170,515,6.981205940246582,11.010395050048828,10.660730361938477,0.15379588305950165,0.20760391652584076,0.17476120591163635,0.11098746955394745,14
vanilla,extrap,u_fine,320,7,170,511,6.868156433105469,10.945905685424805,10.433094024658203,0.1522737592458725,0.20698289573192596,0.17163480818271637,0.1062982976436615,14
vanilla,extrap,u_fine,320,8,170,621,7.7610764503479,10.995100021362305,6.477530002593994,0.1705223172903061,0.23433569073677063,0.1843305081129074,0.040974996984004974,14
vanilla,extrap,u_fine,320,9,170,561,8.128569602966309,11.382757186889648,9.693668365478516,0.1688166856765747,0.2053549736738205,0.20004183053970337,0.09176485240459442,14
vanilla,extrap,u_fine,320,10,127,604,4.775355339050293,7.24008321762085,6.531318664550781,0.11468446254730225,0.16075929999351501,0.14859065413475037,0.041658323258161545,14
vanilla,extrap,u_fine,320,11,127,528,4.15480899810791,7.407264709472656,3.845034599304199,0.09135591238737106,0.13224148750305176,0.11031559109687805,0.014437783509492874,14
vanilla,extrap,u_fine,320,12,127,655,4.410462856292725,7.616788387298584,7.575438499450684,0.09930761158466339,0.13576975464820862,0.1343977451324463,0.05604225769639015,14
vanilla,extrap,u_fine,320,13,127,582,4.4341630935668945,7.407210826873779,4.443497180938721,0.10567762702703476,0.1527397781610489,0.11103487759828568,0.0192818995565176,14
vanilla,extrap,u_fine,320,14,127,662,4.395221710205078,7.557560443878174,7.060549736022949,0.09770377725362778,0.13469311594963074,0.12857738137245178,0.04868296906352043,14
vanilla,extrap,u_fine,320,15,127,644,4.462772369384766,7.193783760070801,7.090886116027832,0.10282915085554123,0.12885452806949615,0.12885452806949615,0.04910220950841904,14
vanilla,extrap,u_fine,320,16,127,627,4.137513160705566,6.919567584991455,6.434080600738525,0.09753167629241943,0.13101531565189362,0.12715043127536774,0.04042714461684227,14
vanilla,extrap,u_fine,320,17,127,542,4.197307109832764,7.0348334312438965,4.041112422943115,0.0941263884305954,0.12759289145469666,0.11942446231842041,0.015947841107845306,14
vanilla,extrap,u_fine,320,18,127,639,4.5297346115112305,7.05606746673584,7.05606746673584,0.10551750659942627,0.13428160548210144,0.13124287128448486,0.048621173948049545,14
vanilla,extrap,u_fine,320,19,127,510,4.165445327758789,7.340727806091309,3.995300531387329,0.09046542644500732,0.13065844774246216,0.10100352019071579,0.0155883077532053,14
vanilla,extrap,u_fine,320,20,102,603,4.346425533294678,8.135209083557129,8.135209083557129,0.10157112032175064,0.152985081076622,0.152985081076622,0.06463049352169037,14
vanilla,extrap,u_fine,320,21,102,573,4.7583088874816895,8.093033790588379,4.716792583465576,0.11419116705656052,0.16025732457637787,0.10182706266641617,0.021726692095398903,14
