method,split,field,horizon,window_id,mu_id,k0,abs_mean,abs_max,abs_fin,rel_mean,rel_max,rel_fin,mse_fin,run
vanilla,extrap,u_fine,320,0,170,573,8.679452896118164,13.063210487365723,7.12724494934082,0.17678408324718475,0.23383881151676178,0.17745345830917358,0.049607053399086,12
vanilla,extrap,u_fine,320,1,170,642,6.952798366546631,11.305540084838867,4.199513912200928,0.15576140582561493,0.20432986319065094,0.11935115605592728,0.017222575843334198,12
vanilla,extrap,u_fine,320,2,170,557,8.786818504333496,12.986475944519043,10.526134490966797,0.17966942489147186,0.22839076817035675,0.2057148814201355,0.10820265114307404,12
vanilla,extrap,u_fine,320,3,170,544,8.618155479431152,13.09022331237793,11.866192817687988,0.17820535600185394,0.22995467483997345,0.2115321308374405,0.137506365776062,12
vanilla,extrap,u_fine,320,4,170,643,6.914942264556885,11.294023513793945,4.256797790527344,0.1551271378993988,0.20408791303634644,0.12061011791229248,0.017695631831884384,12
vanilla,extrap,u_fine,320,5,170,658,6.3211188316345215,11.601410865783691,6.952916145324707,0.14273463189601898,0.20299255847930908,0.1795840561389923,0.047210000455379486,12
vanilla,extrap,u_fine,320,6,170,515,7.892627239227295,12.93065357208252,12.735678672790527,0.16879306733608246,0.22904643416404724,0.20877580344676971,0.15839600563049316,12
vanilla,extrap,u_fine,320,7,170,511,7.8079376220703125,12.956513404846191,12.932127952575684,0.16805122792720795,0.2298998236656189,0.21274641156196594,0.16332024335861206,12
vanilla,extrap,u_fine,320,8,170,621,7.89608907699585,12.83981704711914,4.067138195037842,0.16797827184200287,0.23138730227947235,0.11573819816112518,0.01615392044186592,12
vanilla,extrap,u_fine,320,9,170,561,8.794191360473633,12.950254440307617,9.471394538879395,0.1794585883617401,0.22861242294311523,0.1954549103975296,0.08760479092597961,12
vanilla,extrap,u_fine,320,10,127,604,7.782660961151123,12.720512390136719,10.97728443145752,0.1872742474079132,0.2865481972694397,0.24973851442337036,0.11767652630805969,12
vanilla,extrap,u_fine,320,11,127,528,8.880582809448242,15.560665130615234,9.977760314941406,0.20004363358020782,0.28853216767311096,0.28626593947410583,0.09722237288951874,12
vanilla,extrap,u_fine,320,12,127,655,8.359356880187988,16.990232467651367,16.990232467651367,0.18910731375217438,0.3014279305934906,0.3014279305934906,0.28190234303474426,12
vanilla,extrap,u_fine,320,13,127,582,7.476398468017578,12.481538772583008,10.42270278930664,0.1790577471256256,0.26679036021232605,0.260444313287735,0.10608665645122528,12
vanilla,extrap,u_fine,320,14,127,662,8.233728408813477,16.799530029296875,16.604141235351562,0.18403351306915283,0.30237263441085815,0.30237263441085815,0.2692357897758484,12
vanilla,extrap,u_fine,320,15,127,644,9.030943870544434,16.273746490478516,16.273746490478516,0.20866981148719788,0.295724093914032,0.295724093914032,0.2586277723312378,12
vanilla,extrap,u_fine,320,16,127,627,8.84015941619873,13.649503707885742,13.117180824279785,0.20952565968036652,0.29559701681137085,0.25922197103500366,0.16802775859832764,12
vanilla,extrap,u_fine,320,17,127,542,9.061695098876953,15.460885047912598,10.50413990020752,0.20762549340724945,0.31042227149009705,0.31042227149009705,0.10775093734264374,12
vanilla,extrap,u_fine,320,18,127,639,9.20643138885498,15.502573013305664,15.502573013305664,0.21457378566265106,0.28834789991378784,0.28834789991378784,0.23469704389572144,12
