method,split,field,horizon,window_id,mu_id,k0,abs_mean,abs_max,abs_fin,rel_mean,rel_max,rel_fin,mse_fin,run
vanilla,extrap,u_fine,320,0,170,573,9.540115356445312,13.218663215637207,9.898385047912598,0.19940723478794098,0.259385347366333,0.2464490383863449,0.09568166732788086,1
vanilla,extrap,u_fine,320,1,170,642,8.0451078414917,12.316298484802246,11.100451469421387,0.18388128280639648,0.3154774010181427,0.3154774010181427,0.12033204734325409,1
vanilla,extrap,u_fine,320,2,170,557,9.79453182220459,13.22690200805664,12.484013557434082,0.20627985894680023,0.27195996046066284,0.24397820234298706,0.15219783782958984,1
vanilla,extrap,u_fine,320,3,170,544,9.839932441711426,13.375824928283691,12.532583236694336,0.2099388688802719,0.28568539023399353,0.22341150045394897,0.15338441729545593,1
vanilla,extrap,u_fine,320,4,170,643,8.038813591003418,12.317232131958008,11.228893280029297,0.1840277761220932,0.3181542158126831,0.3181542158126831,0.1231328696012497,1
vanilla,extrap,u_fine,320,5,170,658,8.140812873840332,12.279576301574707,12.279576301574707,0.19026298820972443,0.32513463497161865,0.31716421246528625,0.14725390076637268,1
vanilla,extrap,u_fine,320,6,170,515,9.340509414672852,13.679015159606934,13.543314933776855,0.2071910947561264,0.29296642541885376,0.222015380859375,0.1791224330663681,1
vanilla,extrap,u_fine,320,7,170,511,9.039642333984375,13.539129257202148,13.405410766601562,0.20185275375843048,0.2861855626106262,0.2205323874950409,0.17549321055412292,1
vanilla,extrap,u_fine,320,8,170,621,8.639874458312988,13.41176986694336,9.563078880310059,0.1899176687002182,0.2721357047557831,0.2721357047557831,0.08930906653404236,1
vanilla,extrap,u_fine,320,9,170,561,9.769939422607422,13.222902297973633,11.706408500671387,0.2050168514251709,0.26788073778152466,0.2415774166584015,0.13382813334465027,1
vanilla,extrap,u_fine,320,10,127,604,4.425662517547607,7.661555767059326,5.021240711212158,0.10566192120313644,0.141548752784729,0.11423564702272415,0.024621931836009026,1
vanilla,extrap,u_fine,320,11,127,528,5.2562737464904785,8.711125373840332,5.839064598083496,0.11798685789108276,0.16752511262893677,0.16752511262893677,0.033295582979917526,1
vanilla,extrap,u_fine,320,12,127,655,5.297183036804199,8.720312118530273,8.03660774230957,0.11991335451602936,0.15462252497673035,0.14257945120334625,0.0630733072757721,1
vanilla,extrap,u_fine,320,13,127,582,4.471338748931885,7.7570295333862305,5.126405715942383,0.10610949248075485,0.14036087691783905,0.12809951603412628,0.02566409856081009,1
vanilla,extrap,u_fine,320,14,127,662,5.084791660308838,8.393115997314453,7.43745756149292,0.11333826929330826,0.14992479979991913,0.1354411393404007,0.05401931330561638,1
