method,split,field,horizon,window_id,mu_id,k0,abs_mean,abs_max,abs_fin,rel_mean,rel_max,rel_fin,mse_fin,run
vanilla,extrap,u_fine,320,0,170,573,8.634350776672363,12.726948738098145,8.3240385055542,0.17719799280166626,0.21417568624019623,0.20725110173225403,0.06766563653945923,5
vanilla,extrap,u_fine,320,1,170,642,7.377483367919922,11.716981887817383,6.6976776123046875,0.1663096696138382,0.23407185077667236,0.1903495341539383,0.0438075065612793,5
vanilla,extrap,u_fine,320,2,170,557,8.752031326293945,12.690241813659668,10.833473205566406,0.1805046647787094,0.21547773480415344,0.2117212861776352,0.11461342871189117,5
vanilla,extrap,u_fine,320,3,170,544,8.590335845947266,12.539506912231445,11.600217819213867,0.17948634922504425,0.21305079758167267,0.2067907452583313,0.13141119480133057,5
vanilla,extrap,u_fine,320,4,170,643,7.316290378570557,11.705842971801758,6.784974575042725,0.16530466079711914,0.23368927836418152,0.19224229454994202,0.044956911355257034,5
vanilla,extrap,u_fine,320,5,170,658,6.764048099517822,11.342401504516602,8.450275421142578,0.15629610419273376,0.222246915102005,0.21825875341892242,0.06973355263471603,5
vanilla,extrap,u_fine,320,6,170,515,8.050238609313965,12.209589004516602,12.103259086608887,0.17688298225402832,0.21042580902576447,0.1984085589647293,0.14305557310581207,5
vanilla,extrap,u_fine,320,7,170,511,7.943078517913818,12.185209274291992,12.169088363647461,0.17563961446285248,0.20991526544094086,0.2001936435699463,0.14461591839790344,5
vanilla,extrap,u_fine,320,8,170,621,8.762504577636719,12.742143630981445,5.757772922515869,0.19076424837112427,0.2309233844280243,0.16384844481945038,0.032374948263168335,5
vanilla,extrap,u_fine,320,9,170,561,8.749846458435059,12.727975845336914,9.981782913208008,0.180015429854393,0.21598438918590546,0.20598746836185455,0.09730078279972076,5
vanilla,extrap,u_fine,320,10,127,604,6.011925220489502,9.053118705749512,7.4368462562561035,0.14419957995414734,0.1796512007713318,0.16919183731079102,0.05401042848825455,5
vanilla,extrap,u_fine,320,11,127,528,6.028945446014404,9.438738822937012,4.9758992195129395,0.1348191499710083,0.16738449037075043,0.14276054501533508,0.02417926862835884,5
vanilla,extrap,u_fine,320,12,127,655,5.822587490081787,9.365294456481934,9.15761661529541,0.13163979351520538,0.1661520153284073,0.16246755421161652,0.08189643174409866,5
vanilla,extrap,u_fine,320,13,127,582,6.542363166809082,10.150171279907227,6.94881534576416,0.1563635915517807,0.18321144580841064,0.17363819479942322,0.04715432599186897,5
vanilla,extrap,u_fine,320,14,127,662,5.804416179656982,9.173442840576172,8.564380645751953,0.12999358773231506,0.1628086119890213,0.15596316754817963,0.07162951678037643,5
vanilla,extrap,u_fine,320,15,127,644,5.849748134613037,9.726059913635254,8.358442306518555,0.1346152275800705,0.17245575785636902,0.15188837051391602,0.06822612881660461,5
vanilla,extrap,u_fine,320,16,127,627,5.953958511352539,9.038094520568848,6.814364910125732,0.14103510975837708,0.17104043066501617,0.1346656084060669,0.04534723609685898,5
vanilla,extrap,u_fine,320,17,127,542,6.044071197509766,9.383450508117676,4.945128917694092,0.13694284856319427,0.166395902633667,0.14614029228687286,0.023881152272224426,5
vanilla,extrap,u_fine,320,18,127,639,5.878767967224121,9.57155990600586,7.576556205749512,0.13658785820007324,0.16973990201950073,0.14092396199703217,0.056058794260025024,5
vanilla,extrap,u_fine,320,19,127,510,6.24721622467041,9.652838706970215,5.877312183380127,0.13832662999629974,0.17118129134178162,0.148581862449646,0.03373320400714874,5
vanilla,extrap,u_fine,320,20,102,603,4.13429594039917,6.498762607574463,6.040842056274414,0.0966019406914711,0.1519831418991089,0.11359987407922745,0.035636499524116516,5
vanilla,extrap,u_fine,320,21,102,573,3.94488263130188,6.197092533111572,3.7798357009887695,0.09522087126970291,0.14485450088977814,0.08159984648227692,0.013952301815152168,5
vanilla,extrap,u_fine,320,22,102,680,5.332285404205322,8.151703834533691,6.247446537017822,0.12074323743581772,0.18395031988620758,0.1733526736497879,0.03811580687761307,5
vanilla,extrap,u_fine,320,23,102,536,3.992114305496216,5.9481329917907715,3.4013192653656006,0.09615986049175262,0.1404963880777359,0.0881478488445282,0.01129782572388649,5
vanilla,extrap,u_fine,320,24,102,671,5.48784065246582,8.37540054321289,6.945775508880615,0.12334974855184555,0.18807944655418396,0.1808438003063202,0.0471130833029747,5
vanilla,extrap,u_fine,320,25,102,517,4.3708062171936035,6.675581932067871,3.3073391914367676,0.10216078907251358,0.15570327639579773,0.08733627200126648,0.0106821209192276,5
vanilla,extrap,u_fine,320,26,102,613,4.195827007293701,7.051455497741699,7.051455497741699,0.09682371467351913,0.14641831815242767,0.1333213597536087,0.04855763912200928,5
vanilla,extrap,u_fine,320,27,102,605,4.148637294769287,6.43992805480957,6.30090856552124,0.09671203047037125,0.15055778622627258,0.1180538684129715,0.03877094388008118,5
vanilla,extrap,u_fine,320,28,102,662,5.512348175048828,8.529630661010742,7.925738334655762,0.12337515503168106,0.19088146090507507,0.1907719075679779,0.06134504824876785,5
vanilla,extrap,u_fine,320,29,102,554,3.9205613136291504,5.997004508972168,3.0582942962646484,0.09478335082530975,0.14013396203517914,0.07448533177375793,0.009133949875831604,5
vanilla,extrap,u_fine,320,30,53,663,6.857458591461182,12.596470832824707,4.416180610656738,0.1428787261247635,0.21387778222560883,0.12016638368368149,0.019045555964112282,5
vanilla,extrap,u_fine,320,31,53,621,7.1773295402526855,12.709564208984375,8.500998497009277,0.14790412783622742,0.21564403176307678,0.17084020376205444,0.07057321071624756,5
vanilla,extrap,u_fine,320,32,53,661,6.874890327453613,12.604425430297852,4.558900356292725,0.1430165022611618,0.21408908069133759,0.12273578345775604,0.020296458154916763,5
vanilla,extrap,u_fine,320,33,53,536,5.4412994384765625,11.879847526550293,6.663868427276611,0.12403745949268341,0.2018740028142929,0.15348759293556213,0.04336635023355484,5
vanilla,extrap,u_fine,320,34,53,637,7.07296085357666,12.703621864318848,6.139769077301025,0.14544016122817993,0.21564821898937225,0.1461847424507141,0.036813244223594666,5
vanilla,extrap,u_fine,320,35,53,670,6.693190097808838,12.512503623962402,4.172066688537598,0.14040778577327728,0.21248702704906464,0.1179678812623024,0.016998184844851494,5
vanilla,extrap,u_fine,320,36,53,509,6.365172863006592,12.264886856079102,6.129364967346191,0.14406239986419678,0.20875918865203857,0.17078466713428497,0.036688581109046936,5
vanilla,extrap,u_fine,320,37,53,566,6.862483978271484,12.913620948791504,10.842512130737305,0.1540159285068512,0.21947696805000305,0.20408381521701813,0.11480475962162018,5
vanilla,extrap,u_fine,320,38,53,615,7.126515865325928,12.695884704589844,10.341723442077637,0.1475127935409546,0.2153463363647461,0.19276684522628784,0.10444457828998566,5
vanilla,extrap,u_fine,320,39,53,519,5.651605606079102,11.888792037963867,5.710035800933838,0.12836526334285736,0.20227350294589996,0.14806979894638062,0.03184033930301666,5
vanilla,extrap,u_fine,320,40,61,592,12.835232734680176,25.21428871154785,6.501509189605713,0.23585450649261475,0.3609916567802429,0.188974991440773,0.04127892851829529,5
vanilla,extrap,u_fine,320,41,61,614,12.202733039855957,24.49535369873047,4.769564151763916,0.23352967202663422,0.3498932421207428,0.140895277261734,0.022215567529201508,5
vanilla,extrap,u_fine,320,42,61,638,10.263641357421875,23.461669921875,5.571852207183838,0.20817013084888458,0.334805428981781,0.159136101603508,0.03031790629029274,5
vanilla,extrap,u_fine,320,43,61,667,9.544869422912598,22.346996307373047,12.054418563842773,0.2045605182647705,0.3187222480773926,0.27211007475852966,0.1419033259153366,5
vanilla,extrap,u_fine,320,44,61,574,13.23229694366455,25.10224723815918,8.20816421508789,0.24010072648525238,0.35917919874191284,0.20355939865112305,0.06579487770795822,5
vanilla,extrap,u_fine,320,45,61,580,13.117568969726562,25.16495132446289,7.482123374938965,0.2387045919895172,0.3601445257663727,0.1999635100364685,0.05467008799314499,5
vanilla,extrap,u_fine,320,46,61,586,12.985527038574219,25.20195960998535,6.918819904327393,0.23729173839092255,0.36075150966644287,0.19484080374240875,0.04674811661243439,5
vanilla,extrap,u_fine,320,47,61,672,9.61514949798584,22.448575973510742,13.007328033447266,0.20538130402565002,0.3201710283756256,0.27538126707077026,0.16522517800331116,5
vanilla,extrap,u_fine,320,48,61,536,12.588566780090332,24.672496795654297,20.589096069335938,0.23280444741249084,0.35281506180763245,0.3179917335510254,0.4139755368232727,5
vanilla,extrap,u_fine,320,49,61,590,12.88835620880127,25.212310791015625,6.625515460968018,0.23634782433509827,0.3609694242477417,0.19095005095005035,0.04286860674619675,5
vanilla,extrap,u_fine,320,50,8,509,8.526275634765625,16.34209632873535,8.347900390625,0.19117963314056396,0.2620684802532196,0.24042920768260956,0.06805413961410522,5
vanilla,extrap,u_fine,320,51,8,577,8.425494194030762,16.5014591217041,14.091282844543457,0.18603365123271942,0.2641415596008301,0.2504880130290985,0.1939103901386261,5
vanilla,extrap,u_fine,320,52,8,671,8.788833618164062,16.550676345825195,5.830938339233398,0.18049228191375732,0.26479777693748474,0.16637541353702545,0.033202968537807465,5
vanilla,extrap,u_fine,320,53,8,612,9.011000633239746,16.50998878479004,15.206628799438477,0.18474872410297394,0.2638528347015381,0.25412988662719727,0.2258218228816986,5
vanilla,extrap,u_fine,320,54,8,563,8.421599388122559,16.797115325927734,12.804399490356445,0.1898474097251892,0.2689165472984314,0.2528764605522156,0.1601099967956543,5
vanilla,extrap,u_fine,320,55,8,680,8.59238338470459,16.49380111694336,6.087813377380371,0.17937028408050537,0.26394009590148926,0.1833173632621765,0.036192845553159714,5
vanilla,extrap,u_fine,320,56,8,609,8.937318801879883,16.51902961730957,15.961471557617188,0.18418820202350616,0.26400500535964966,0.26067018508911133,0.2487974613904953,5
vanilla,extrap,u_fine,320,57,8,671,8.788833618164062,16.550676345825195,5.830938339233398,0.18049228191375732,0.26479777693748474,0.16637541353702545,0.033202968537807465,5
