method,split,field,horizon,window_id,mu_id,k0,abs_mean,abs_max,abs_fin,rel_mean,rel_max,rel_fin,mse_fin,run
vanilla,extrap,u_fine,320,0,170,573,8.899453163146973,12.442105293273926,10.354161262512207,0.18612904846668243,0.25779691338539124,0.25779691338539124,0.10469594597816467,11
vanilla,extrap,u_fine,320,1,170,642,7.054553508758545,10.624412536621094,9.639166831970215,0.16277094185352325,0.2739473581314087,0.2739473581314087,0.09073587507009506,11
vanilla,extrap,u_fine,320,2,170,557,8.855887413024902,12.37177562713623,11.445173263549805,0.18610019981861115,0.2439887970685959,0.2236758917570114,0.12792186439037323,11
vanilla,extrap,u_fine,320,3,170,544,8.377192497253418,12.389683723449707,11.94318962097168,0.1784781515598297,0.2409939169883728,0.21290470659732819,0.13929665088653564,11
vanilla,extrap,u_fine,320,4,170,643,7.015472412109375,10.571677207946777,9.703418731689453,0.1621449887752533,0.2749321460723877,0.2749321460723877,0.09194955229759216,11
vanilla,extrap,u_fine,320,5,170,658,6.871175289154053,10.784462928771973,10.784462928771973,0.16253986954689026,0.2812114655971527,0.2785475254058838,0.11357875168323517,11
vanilla,extrap,u_fine,320,6,170,515,7.517148494720459,11.51899242401123,11.511350631713867,0.16914905607700348,0.2216309905052185,0.1887054145336151,0.12940546870231628,11
vanilla,extrap,u_fine,320,7,170,511,7.3829522132873535,11.449450492858887,11.449450492858887,0.16719506680965424,0.22082671523094177,0.18835487961769104,0.12801750004291534,11
vanilla,extrap,u_fine,320,8,170,621,8.083613395690918,11.237485885620117,8.817441940307617,0.17986176908016205,0.2685152292251587,0.2509171664714813,0.0759250819683075,11
vanilla,extrap,u_fine,320,9,170,561,8.892385482788086,12.292101860046387,11.060881614685059,0.18643604218959808,0.24168483912944794,0.22825610637664795,0.11947568506002426,11
vanilla,extrap,u_fine,320,10,127,604,6.1894965171813965,7.766802787780762,6.5406317710876465,0.15045621991157532,0.21508869528770447,0.1488025188446045,0.04177720844745636,11
vanilla,extrap,u_fine,320,11,127,528,4.723818302154541,7.2538299560546875,4.978595733642578,0.10607261955738068,0.14283791184425354,0.14283791184425354,0.024205483496189117,11
vanilla,extrap,u_fine,320,12,127,655,4.43704891204834,7.490233421325684,6.478000164031982,0.10072614252567291,0.1459890455007553,0.11492781341075897,0.04098093882203102,11
vanilla,extrap,u_fine,320,13,127,582,4.954462051391602,6.968135833740234,5.725935459136963,0.11986366659402847,0.18761828541755676,0.1430806666612625,0.03201790526509285,11
vanilla,extrap,u_fine,320,14,127,662,4.4504218101501465,7.329643726348877,6.332942485809326,0.10004575550556183,0.14482331275939941,0.11532716453075409,0.039166178554296494,11
vanilla,extrap,u_fine,320,15,127,644,4.632861614227295,7.344706058502197,6.400475025177002,0.10758413374423981,0.1548098921775818,0.11630848050117493,0.04000593721866608,11
vanilla,extrap,u_fine,320,16,127,627,5.059497356414795,7.601836681365967,5.369837760925293,0.12109708786010742,0.16745804250240326,0.1061188355088234,0.028159331530332565,11
vanilla,extrap,u_fine,320,17,127,542,4.7355780601501465,7.047134876251221,5.513018608093262,0.1086159273982048,0.16646406054496765,0.16292278468608856,0.029681026935577393,11
vanilla,extrap,u_fine,320,18,127,639,4.767176151275635,7.254613876342773,6.198677062988281,0.11194423586130142,0.15946848690509796,0.1152954027056694,0.037523046135902405,11
vanilla,extrap,u_fine,320,19,127,510,4.756667613983154,7.5123796463012695,4.926990032196045,0.10507782548666,0.1346275508403778,0.12455716729164124,0.023706281557679176,11
vanilla,extrap,u_fine,320,20,102,603,5.556976318359375,11.116033554077148,11.116033554077148,0.12843041121959686,0.22072161734104156,0.20904038846492767,0.1206701248884201,11
vanilla,extrap,u_fine,320,21,102,573,4.96417236328125,9.863577842712402,6.030482769012451,0.11841485649347305,0.21768465638160706,0.1301872730255127,0.03551437705755234,11
vanilla,extrap,u_fine,320,22,102,680,6.317646503448486,12.82922649383545,9.552945137023926,0.14219945669174194,0.2833535969257355,0.26507285237312317,0.08911988139152527,11
vanilla,extrap,u_fine,320,23,102,536,4.5424394607543945,9.246016502380371,4.306144714355469,0.10797605663537979,0.20409367978572845,0.11159711331129074,0.01810828223824501,11
vanilla,extrap,u_fine,320,24,102,671,6.6158127784729,13.265317916870117,10.168164253234863,0.14760683476924896,0.2928582727909088,0.2647435665130615,0.10096833109855652,11
vanilla,extrap,u_fine,320,25,102,517,4.867344856262207,10.2468900680542,5.244347095489502,0.11356562376022339,0.2263738363981247,0.13848645985126495,0.02685857191681862,11
vanilla,extrap,u_fine,320,26,102,613,6.312020778656006,12.374128341674805,12.374128341674805,0.1435437649488449,0.24350795149803162,0.2339567393064499,0.1495303213596344,11
vanilla,extrap,u_fine,320,27,102,605,5.681206703186035,11.515935897827148,11.515935897827148,0.13084442913532257,0.22451619803905487,0.215762659907341,0.12950856983661652,11
vanilla,extrap,u_fine,320,28,102,662,6.899066925048828,13.556456565856934,11.425851821899414,0.15350644290447235,0.29929810762405396,0.2750193476676941,0.1274903267621994,11
