method,split,field,horizon,window_id,mu_id,k0,abs_mean,abs_max,abs_fin,rel_mean,rel_max,rel_fin,mse_fin,run
vanilla,extrap,u_fine,320,0,170,573,8.407828330993652,11.776239395141602,9.78941822052002,0.17709535360336304,0.24373598396778107,0.24373598396778107,0.09358663856983185,5
vanilla,extrap,u_fine,320,1,170,642,7.653880596160889,11.222299575805664,10.285841941833496,0.17863385379314423,0.2923260033130646,0.2923260033130646,0.10331889986991882,5
vanilla,extrap,u_fine,320,2,170,557,8.566869735717773,12.087297439575195,11.71223258972168,0.18069064617156982,0.23460406064987183,0.22889509797096252,0.13396130502223969,5
vanilla,extrap,u_fine,320,3,170,544,8.545339584350586,12.338683128356934,11.594738006591797,0.18297772109508514,0.24369092285633087,0.20669305324554443,0.13128703832626343,5
vanilla,extrap,u_fine,320,4,170,643,7.65437650680542,11.19952392578125,10.362550735473633,0.17885659635066986,0.2936076819896698,0.2936076819896698,0.10486568510532379,5
vanilla,extrap,u_fine,320,5,170,658,7.269374370574951,10.758133888244629,10.758133888244629,0.17262466251850128,0.2835659682750702,0.27786749601364136,0.11302485316991806,5
vanilla,extrap,u_fine,320,6,170,515,8.109356880187988,11.814699172973633,10.4251127243042,0.18093983829021454,0.23901057243347168,0.17089873552322388,0.10613571107387543,5
vanilla,extrap,u_fine,320,7,170,511,7.901031494140625,11.69466495513916,10.60780143737793,0.17736434936523438,0.23515960574150085,0.17450891435146332,0.10988812893629074,5
vanilla,extrap,u_fine,320,8,170,621,7.686648845672607,11.337478637695312,8.85495376586914,0.17340010404586792,0.26915979385375977,0.2519846558570862,0.07657245546579361,5
vanilla,extrap,u_fine,320,9,170,561,8.528909683227539,12.007476806640625,11.07532024383545,0.17946293950080872,0.23134370148181915,0.22855406999588013,0.11978781223297119,5
vanilla,extrap,u_fine,320,10,127,604,3.76655650138855,6.126420021057129,3.516306161880493,0.09062366932630539,0.14302073419094086,0.07999765872955322,0.01207461766898632,5
vanilla,extrap,u_fine,320,11,127,528,4.783489227294922,8.119796752929688,6.307363033294678,0.10760028660297394,0.18491794168949127,0.1809607744216919,0.03885041922330856,5
vanilla,extrap,u_fine,320,12,127,655,5.38877534866333,9.935406684875488,9.935406684875488,0.12384865432977676,0.18371301889419556,0.17626652121543884,0.0963987410068512,5
vanilla,extrap,u_fine,320,13,127,582,3.8939754962921143,5.904342174530029,4.021340847015381,0.09316176921129227,0.14597202837467194,0.10048595815896988,0.01579216867685318,5
vanilla,extrap,u_fine,320,14,127,662,5.042322635650635,9.88636589050293,9.88636589050293,0.11419942229986191,0.18003740906715393,0.18003740906715393,0.09544944018125534,5
vanilla,extrap,u_fine,320,15,127,644,5.080860137939453,7.934428691864014,7.376147270202637,0.11895658820867538,0.17929229140281677,0.13403825461864471,0.05313237011432648,5
vanilla,extrap,u_fine,320,16,127,627,4.520771026611328,7.4293928146362305,4.617690086364746,0.10776843875646591,0.16778169572353363,0.09125488251447678,0.020823301747441292,5
vanilla,extrap,u_fine,320,17,127,542,5.2312774658203125,8.650083541870117,5.849730491638184,0.11990594118833542,0.1956978142261505,0.17287342250347137,0.03341732919216156,5
vanilla,extrap,u_fine,320,18,127,639,4.958644390106201,7.856298923492432,6.235742092132568,0.1169067844748497,0.17830605804920197,0.11598481237888336,0.03797312453389168,5
vanilla,extrap,u_fine,320,19,127,510,4.077369689941406,7.185065269470215,5.7292375564575195,0.0897303968667984,0.14483845233917236,0.14483845233917236,0.0320548489689827,5
vanilla,extrap,u_fine,320,20,102,603,6.064678192138672,13.6331148147583,13.6331148147583,0.1400710940361023,0.25637486577033997,0.25637486577033997,0.18150568008422852,5
vanilla,extrap,u_fine,320,21,102,573,4.932371139526367,8.563246726989746,6.7743377685546875,0.11762445420026779,0.19291888177394867,0.14624576270580292,0.044816069304943085,5
